step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
782,1776031752.3411446,0.2281,5093,22326,1.373713,-7.458,-2.965,1.065,15,6.42,206,0,8,
783,1776031754.363851,0.2265,5099,22509,1.376732,-7.573,-2.613,1.079,15,6.378,206,0,6,
784,1776031756.3817863,0.2251,5108,22692,1.381468,-7.644,-2.662,0.987,15,6.463,206,0,9,
785,1776031760.4040055,0.2251,5108,22692,1.382905,-7.324,-2.779,0.97,15,6.218,206,0,0,
786,1776031763.4231846,0.2251,5108,22692,1.38442,-7.077,-3.033,0.945,15,6.113,206,0,0,
787,1776031767.4473426,0.2251,5108,22692,1.388026,-6.821,-3.028,0.978,15,5.886,206,0,0,
788,1776031770.058149,0.2251,5108,22692,1.389747,-6.982,-3.195,1.009,15,6.11,206,0,0,
789,1776031772.074201,0.2251,5108,22692,1.389747,-7.074,-2.807,0.976,15,6.006,206,0,0,
790,1776031776.0981753,0.2251,5108,22692,1.390825,-7.408,-2.808,0.994,15,6.307,206,0,0,
791,1776031779.5170336,0.2252,5110,22692,1.589954,-7.562,-2.633,1.009,15,6.376,207,0,2,
792,1776031781.5317352,0.2255,5117,22692,1.574129,-7.336,-2.646,1.064,15,6.175,207,0,7,
793,1776031783.5396883,0.2255,5117,22692,1.394563,-6.972,-2.482,1.055,15,5.774,207,0,0,
794,1776031785.5474834,0.2249,5117,22753,1.262592,-6.886,-2.728,1.068,15,5.803,208,0,0,
795,1776031787.559042,0.2249,5117,22753,1.340335,-6.905,-2.905,1.04,15,5.901,209,0,0,
796,1776031789.5665958,0.2252,5124,22753,1.454666,-7.041,-3.056,1.06,15,6.092,209,0,7,
797,1776031791.5746193,0.2252,5124,22753,1.510097,-7.333,-2.958,1.043,15,6.305,210,0,0,
798,1776031793.5877657,0.2252,5124,22753,1.649864,-7.537,-2.706,1.003,15,6.382,210,0,0,
799,1776031795.596707,0.2252,5124,22753,1.601209,-7.456,-2.799,0.992,15,6.347,210,0,0,
800,1776031797.8108733,0.2252,5124,22753,1.592162,-7.477,-2.575,0.968,15,6.275,211,0,0,
801,1776031801.8363028,0.2252,5124,22753,1.482149,-7.545,-2.374,0.999,15,6.262,212,0,0,
802,1776031805.0509489,0.2252,5124,22753,1.412886,-7.417,-1.917,1.075,15,5.991,212,0,0,
803,1776031807.0598757,0.2255,5130,22753,1.242283,-7.37,-2.023,1.06,15,5.98,213,0,6,
804,1776031809.073455,0.229,5197,22692,1.262026,-7.535,-1.994,1.055,15,6.127,213,0,67,
805,1776031811.0881624,0.2291,5199,22692,1.254798,-7.252,-1.994,1.127,15,5.858,213,0,2,
806,1776031813.0980842,0.2291,5199,22692,1.174161,-7.23,-2.317,1.186,15,5.949,213,0,0,
807,1776031815.1066494,0.2284,5183,22692,1.223676,-7.247,-2.089,1.226,15,5.885,214,0,0,
808,1776031817.1202161,0.2284,5183,22692,1.183744,-7.308,-1.944,1.19,15,5.896,215,0,0,
809,1776031819.1308753,0.2276,5164,22692,1.199743,-7.587,-1.956,1.278,15,6.165,216,0,0,
810,1776031821.1396968,0.2274,5160,22692,1.306097,-7.744,-1.996,1.28,15,6.327,217,0,0,
811,1776031823.1514072,0.2266,5170,22814,1.47415,-7.777,-2.222,1.325,15,6.428,217,0,10,
812,1776031825.1641812,0.2269,5176,22814,1.492969,-7.728,-2.106,1.332,15,6.345,217,0,6,
813,1776031827.1714747,0.2272,5183,22814,1.497725,-7.448,-2.261,1.329,15,6.132,217,0,7,
814,1776031829.1797698,0.2272,5184,22814,1.508002,-7.315,-2.366,1.35,15,6.046,217,0,1,
815,1776031831.1913662,0.2272,5184,22814,1.508002,-7.293,-2.55,1.415,15,6.096,217,0,0,
816,1776031834.4041803,0.2272,5184,22814,1.512737,-6.786,-2.457,1.449,15,5.595,217,0,0,
817,1776031837.8209171,0.2272,5184,22814,1.527169,-6.521,-2.145,1.416,15,5.228,217,0,0,
818,1776031841.837341,0.2264,5164,22814,1.052148,-6.694,-2.209,1.466,15,5.411,217,0,0,
819,1776031845.8561304,0.2264,5164,22814,1.062931,-6.348,-2.57,1.514,15,5.252,217,0,0,
820,1776031849.874267,0.2264,5164,22814,1.073466,-6.239,-2.825,1.52,15,5.281,217,0,0,
821,1776031853.8975132,0.2264,5164,22814,1.078979,-6.207,-2.592,1.569,15,5.138,217,0,0,
822,1776031857.91039,0.2264,5164,22814,1.217599,-6.194,-2.591,1.57,15,5.127,217,0,0,
823,1776031861.9331203,0.2264,5164,22814,1.263447,-6.254,-2.866,1.552,15,5.315,217,0,0,
824,1776031865.9522514,0.2264,5164,22814,1.268672,-6.208,-3.195,1.566,15,5.454,217,0,0,
825,1776031869.984978,0.1274,6289,49368,1.393569,-6.581,-2.856,1.466,15,5.593,217,0,1125,
826,1776031874.0115507,0.1271,6273,49368,1.428702,-6.594,-3.087,1.461,15,5.721,217,0,0,
827,1776031878.0358965,0.127,6272,49368,1.561625,-6.496,-3.203,1.523,15,5.699,217,0,0,
828,1776031882.059078,0.1317,6500,49368,1.563112,-6.638,-3.119,1.528,15,5.775,217,0,228,
829,1776031886.0940878,0.1307,6451,49368,1.608541,-6.652,-3.421,1.526,15,5.949,218,0,0,
830,1776031890.1173098,0.1272,6566,51612,1.782902,-6.538,-3.42,1.57,15,5.853,219,0,115,
831,1776031894.1373227,0.1272,6566,51612,1.782902,-6.697,-3.625,1.559,15,6.101,219,0,0,
832,1776031898.1577065,0.1272,6564,51612,1.896451,-6.746,-3.426,1.554,15,6.03,219,0,0,
833,1776031902.1778493,0.1272,6563,51612,1.896451,-7.132,-3.256,1.573,15,6.27,219,0,0,
834,1776031906.205492,0.1273,6568,51612,1.946828,-7.218,-3.182,1.58,15,6.308,219,0,5,
835,1776031910.2325225,0.1272,6566,51612,1.875508,-7.577,-3.368,1.51,15,6.713,219,0,0,
836,1776031914.2609248,0.1272,6565,51612,2.134796,-7.519,-3.602,1.525,15,6.779,219,0,0,
837,1776031918.2844353,0.1272,6564,51612,2.149493,-7.436,-3.555,1.517,15,6.683,220,0,0,
838,1776031922.3025138,0.1272,6563,51612,2.033699,-7.477,-3.098,1.569,15,6.497,220,0,0,
839,1776031926.3313463,0.127,6553,51612,1.793952,-7.412,-2.829,1.52,15,6.32,220,0,0,
840,1776031930.3463824,0.1271,6560,51612,1.674626,-7.513,-2.609,1.553,15,6.322,221,0,7,
841,1776031934.3687909,0.1271,6561,51612,1.630052,-7.46,-2.264,1.47,15,6.145,221,0,1,
842,1776031938.3950543,0.1271,6561,51612,1.654207,-7.409,-2.164,1.439,15,6.063,221,0,0,
843,1776031942.4299564,0.1281,6565,51238,1.470358,-7.575,-2.287,1.312,15,6.261,222,0,4,
844,1776031944.4484668,0.1282,6567,51238,1.517446,-7.386,-2.316,1.311,15,6.094,222,0,2,
845,1776031946.4616797,0.1281,6564,51238,1.453355,-7.125,-2.189,1.259,15,5.804,222,0,0,
846,1776031948.4733171,0.1281,6566,51238,1.218601,-7.135,-1.83,1.276,15,5.696,222,0,2,
847,1776031950.4875517,0.1281,6566,51238,1.130992,-7.167,-2.01,1.241,15,5.783,222,0,0,
848,1776031952.5065472,0.1282,6568,51238,1.173163,-7.063,-1.842,1.228,15,5.631,222,0,2,
849,1776031954.5295076,0.1285,6583,51238,1.077049,-7.123,-2.036,1.19,15,5.75,223,0,15,
850,1776031956.5573592,0.1285,6583,51238,1.136161,-7.438,-2.006,1.2,15,6.038,223,0,0,
851,1776031958.5739698,0.1286,6590,51238,1.383569,-7.866,-1.755,1.148,15,6.378,224,0,7,
852,1776031960.5891144,0.1257,6614,52608,1.633352,-7.918,-1.93,1.128,15,6.475,225,0,24,
853,1776031962.6020546,0.1257,6614,52608,1.580909,-7.622,-2.017,1.177,15,6.217,226,0,0,
854,1776031964.6131444,0.1257,6614,52608,1.415512,-7.763,-2.21,1.203,15,6.411,226,0,0,
855,1776031966.635971,0.1258,6618,52608,1.48583,-7.917,-2.054,1.149,15,6.509,227,0,4,
856,1776031968.6474445,0.1261,6632,52608,1.481838,-7.881,-1.813,1.128,15,6.408,227,0,14,
857,1776031970.661205,0.1261,6632,52608,1.438874,-7.917,-1.697,1.184,15,6.412,227,0,0,
858,1776031972.6770117,0.1261,6632,52608,1.475371,-7.815,-2.021,1.164,15,6.402,227,0,0,
859,1776031974.6914854,0.1261,6632,52608,1.506702,-7.622,-2.314,1.109,15,6.314,227,0,0,
860,1776031976.7083688,0.1258,6618,52608,1.506702,-7.502,-2.062,1.094,15,6.117,227,0,0,
861,1776031978.7371557,0.1258,6620,52608,1.454592,-7.642,-2.08,1.139,15,6.255,227,0,2,
862,1776031980.7544632,0.1258,6620,52608,1.491314,-7.661,-1.877,1.089,15,6.213,227,0,0,
863,1776031982.779867,0.1258,6620,52608,1.405315,-7.502,-1.85,1.093,15,6.053,227,0,0,
864,1776031984.795156,0.1258,6618,52608,1.271444,-7.168,-2.111,1.058,15,5.818,227,0,0,
865,1776031986.820083,0.1262,6637,52608,1.220911,-7.32,-2.075,1.05,15,5.949,227,0,19,
866,1776031988.8359382,0.1262,6637,52608,1.333321,-7.49,-2.015,1.023,15,6.091,227,0,0,
867,1776031990.849723,0.1262,6637,52608,1.385491,-7.567,-1.822,1.016,15,6.108,227,0,0,
868,1776031992.8649151,0.1262,6637,52608,1.330218,-7.709,-1.562,1.018,15,6.178,228,0,0,
869,1776031994.8835013,0.1262,6637,52608,1.36495,-7.777,-1.483,1.03,15,6.227,229,0,0,
870,1776031996.9017034,0.1262,6637,52608,1.329326,-7.393,-1.41,1.035,15,5.837,229,0,0,
871,1776031998.9284945,0.1262,6637,52608,1.190843,-7.282,-1.606,1.056,15,5.775,229,0,0,
872,1776032000.9453504,0.1265,6655,52608,1.16617,-7.635,-1.791,1.124,15,6.164,230,0,18,
873,1776032002.9583704,0.1265,6655,52608,1.267127,-7.522,-1.449,1.129,15,5.971,230,0,0,
874,1776032004.9764073,0.1264,6652,52608,1.26882,-7.464,-1.205,1.091,15,5.864,231,0,0,
875,1776032006.998036,0.1268,6673,52608,1.223608,-7.316,-1.232,1.157,15,5.724,232,0,21,
876,1776032009.0219753,0.1268,6673,52608,1.140325,-7.196,-1.221,1.155,15,5.604,232,0,0,
877,1776032011.0422769,0.1271,6684,52608,1.077417,-7.408,-1.095,1.201,15,5.79,233,0,11,
878,1776032013.0622814,0.1271,6684,52608,1.162746,-7.281,-1.357,1.215,15,5.716,234,0,0,
879,1776032015.0820103,0.1266,6658,52608,1.139128,-7.506,-1.727,1.164,15,6.023,234,0,0,
880,1776032017.0958397,0.1266,6658,52608,1.196566,-7.882,-1.46,1.223,15,6.324,234,0,0,
881,1776032019.1103845,0.1264,6651,52608,1.389367,-7.866,-1.471,1.231,15,6.311,235,0,0,
882,1776032021.1268222,0.1264,6652,52608,1.419257,-7.882,-1.541,1.225,15,6.342,235,0,1,
883,1776032023.1451452,0.1264,6652,52608,1.460661,-8.056,-1.482,1.188,15,6.499,236,0,0,
884,1776032025.1671739,0.1265,6654,52608,1.547675,-8.105,-1.365,1.211,15,6.524,237,0,2,
885,1776032027.1817124,0.1253,6660,53156,1.660922,-8.117,-1.483,1.22,15,6.559,237,0,6,
886,1776032029.2010179,0.1253,6660,53156,1.69192,-7.892,-1.307,1.184,15,6.304,237,0,0,
887,1776032031.2151742,0.1253,6663,53156,1.558575,-7.647,-1.019,1.221,15,6.014,237,0,3,
888,1776032033.2291062,0.1254,6664,53156,1.449454,-7.493,-0.841,1.243,15,5.837,237,0,1,
889,1776032035.24839,0.1254,6664,53156,1.453852,-7.315,-0.715,1.218,15,5.646,237,0,0,
890,1776032037.2662456,0.1254,6664,53156,1.139315,-7.054,-0.996,1.138,15,5.424,237,0,0,
891,1776032039.2794116,0.1253,6662,53156,0.9959,-7.036,-1.421,1.177,15,5.491,237,0,0,
892,1776032041.2970793,0.1253,6659,53156,1.038844,-6.958,-1.695,1.179,15,5.488,238,0,0,
893,1776032043.3192713,0.1255,6670,53156,1.038844,-6.989,-2.125,1.167,15,5.655,239,0,11,
894,1776032045.3306944,0.1255,6670,53156,1.153278,-6.986,-2.37,1.193,15,5.743,239,0,0,
895,1776032047.3464227,0.1255,6672,53156,1.199025,-7.1,-2.288,1.204,15,5.818,239,0,2,
896,1776032049.3655336,0.1255,6672,53156,1.224757,-7.136,-2.053,1.169,15,5.768,239,0,0,
897,1776032051.3881023,0.1254,6666,53156,1.231929,-7.238,-2.355,1.188,15,5.97,239,0,0,
898,1776032053.4081283,0.1254,6666,53156,1.313356,-7.411,-2.346,1.185,15,6.127,239,0,0,
899,1776032055.4307268,0.1254,6666,53156,1.351807,-7.191,-2.281,1.167,15,5.9,239,0,0,
900,1776032057.4439926,0.1254,6666,53156,1.250148,-6.881,-2.199,1.115,15,5.581,239,0,0,
901,1776032059.46063,0.1254,6666,53156,1.147075,-6.556,-2.115,1.135,15,5.248,239,0,0,
902,1776032061.473946,0.1253,6661,53156,0.983564,-6.611,-2.529,1.142,15,5.468,239,0,0,
903,1776032063.487738,0.1253,6661,53156,1.085501,-6.458,-2.326,1.132,15,5.243,239,0,0,
904,1776032065.5001214,0.1253,6661,53156,1.086258,-6.618,-2.434,1.128,15,5.433,239,0,0,
905,1776032067.5177972,0.1253,6661,53156,1.086967,-6.519,-2.491,1.048,15,5.369,239,0,0,
906,1776032069.5299728,0.1253,6661,53156,1.088125,-6.569,-2.617,1.052,15,5.47,239,0,0,
907,1776032071.5510087,0.1253,6661,53156,1.088984,-6.707,-2.379,1.07,15,5.491,239,0,0,
908,1776032073.5638018,0.1253,6661,53156,1.090979,-6.81,-2.07,1.098,15,5.468,239,0,0,
909,1776032075.5835235,0.1253,6661,53156,1.092418,-6.829,-1.822,1.073,15,5.402,239,0,0,
910,1776032077.604733,0.1253,6661,53156,1.045743,-6.529,-1.796,1.078,15,5.11,240,0,0,
911,1776032079.6318974,0.1253,6661,53156,0.954853,-6.644,-1.739,1.079,15,5.2,240,0,0,
912,1776032081.6494222,0.1253,6661,53156,0.938195,-6.351,-1.69,1.064,15,4.907,240,0,0,
913,1776032083.6678317,0.1253,6661,53156,0.896704,-6.292,-1.618,1.089,15,4.829,240,0,0,
914,1776032085.682387,0.1253,6661,53156,0.897712,-6.054,-1.58,1.11,15,4.591,240,0,0,
915,1776032087.70078,0.1253,6661,53156,0.900163,-6.136,-1.517,1.157,15,4.65,240,0,0,
916,1776032089.7228587,0.1253,6661,53156,0.782162,-5.763,-1.638,1.127,15,4.335,240,0,0,
917,1776032091.7399874,0.1253,6710,53544,0.782162,-5.565,-1.69,1.127,15,4.17,240,0,49,
918,1776032093.7571313,0.1253,6710,53544,0.786761,-5.525,-1.823,1.133,15,4.186,240,0,0,
919,1776032095.7782166,0.1253,6710,53544,0.789275,-5.69,-1.861,1.079,15,4.351,240,0,0,
920,1776032097.7963266,0.1253,6710,53544,0.791383,-5.813,-1.486,1.137,15,4.332,240,0,0,
921,1776032099.8134954,0.1253,6710,53544,0.794612,-6.021,-1.409,1.133,15,4.508,240,0,0,
922,1776032101.829843,0.1253,6710,53544,0.750446,-6.258,-1.647,1.124,15,4.805,240,0,0,
923,1776032103.844428,0.1238,6631,53544,0.81819,-6.379,-1.738,1.078,15,4.949,240,0,0,
924,1776032105.8597255,0.1238,6631,53544,0.854517,-6.288,-1.905,1.122,15,4.921,240,0,0,
925,1776032107.8855562,0.1245,6665,53544,0.874593,-6.128,-1.917,1.107,15,4.777,240,0,34,
926,1776032109.907235,0.1245,6665,53544,0.840421,-6.184,-2.173,1.114,15,4.929,240,0,0,
927,1776032111.9282815,0.1245,6665,53544,0.897622,-5.986,-2.145,1.104,15,4.738,240,0,0,
928,1776032113.9427114,0.1244,6660,53544,0.802132,-6.147,-1.747,1.136,15,4.733,240,0,0,
929,1776032115.9704254,0.1244,6659,53544,0.802132,-6.229,-1.899,1.161,15,4.864,240,0,0,
930,1776032117.985673,0.1243,6658,53544,0.831479,-6.181,-2.127,1.148,15,4.908,240,0,0,
931,1776032119.999861,0.1243,6658,53544,0.860393,-5.87,-1.947,1.09,15,4.551,240,0,0,
932,1776032122.0231354,0.1244,6662,53544,0.860393,-6.07,-1.956,1.174,15,4.738,240,0,4,
933,1776032124.0437205,0.1244,6662,53544,0.841545,-5.841,-1.757,1.159,15,4.451,240,0,0,
934,1776032126.058129,0.1244,6662,53544,0.784673,-5.961,-1.741,1.15,15,4.557,240,0,0,
935,1776032128.077235,0.1244,6662,53544,0.780746,-5.626,-1.724,1.117,15,4.239,240,0,0,
936,1776032130.1008205,0.1244,6662,53544,0.726691,-5.378,-1.99,1.146,15,4.124,240,0,0,
937,1776032132.112211,0.1246,6674,53544,0.745822,-5.752,-2.054,1.123,15,4.488,240,0,12,
938,1776032134.126266,0.1245,6667,53544,0.795137,-6.083,-1.834,1.078,15,4.705,241,0,0,
939,1776032136.1438043,0.1245,6667,53544,0.820622,-6.092,-1.961,1.082,15,4.76,241,0,0,
940,1776032138.162508,0.1245,6667,53544,0.86504,-5.84,-1.92,1.077,15,4.512,242,0,0,
941,1776032140.181914,0.1245,6667,53544,0.820246,-5.505,-1.891,1.089,15,4.195,243,0,0,
942,1776032142.1971982,0.1245,6667,53544,0.780009,-5.199,-2.065,1.051,15,4.001,243,0,0,
943,1776032144.21723,0.1245,6667,53544,0.78487,-4.927,-2.36,1.075,15,3.925,243,0,0,
944,1776032146.2383058,0.1245,6667,53544,0.786409,-4.945,-2.541,1.094,15,4.046,243,0,0,
945,1776032148.2509992,0.1245,6667,53544,0.788095,-5.134,-2.349,1.069,15,4.091,243,0,0,
946,1776032150.2666283,0.1245,6667,53544,0.791367,-5.177,-2.645,1.069,15,4.294,243,0,0,
947,1776032152.2804794,0.1245,6667,53544,0.793647,-5.121,-2.638,1.081,15,4.245,243,0,0,
948,1776032154.2965481,0.1245,6667,53544,0.794656,-5.065,-2.808,1.099,15,4.304,243,0,0,
949,1776032156.3161068,0.1245,6667,53544,0.796286,-4.991,-2.624,1.079,15,4.132,243,0,0,
950,1776032158.3397663,0.1245,6667,53544,0.88335,-5.054,-2.65,1.049,15,4.199,243,0,0,
951,1776032160.359076,0.1243,6658,53544,0.868182,-4.979,-2.583,1.078,15,4.098,243,0,0,
952,1776032162.385462,0.1243,6658,53544,0.868182,-4.961,-2.49,1.053,15,4.028,244,0,0,
953,1776032164.4104533,0.1243,6658,53544,0.817183,-4.728,-2.378,1.162,15,3.774,245,0,0,
954,1776032166.4320495,0.1243,6658,53544,0.821107,-4.599,-2.509,1.135,15,3.753,245,0,0,
955,1776032168.4492602,0.1243,6658,53544,0.852839,-4.584,-2.333,1.119,15,3.632,245,0,0,
956,1776032170.467634,0.1243,6658,53544,0.809256,-4.679,-2.311,1.162,15,3.695,245,0,0,
957,1776032172.4907122,0.1243,6658,53544,0.805387,-4.82,-2.202,1.095,15,3.748,245,0,0,
958,1776032174.507444,0.1243,6658,53544,0.760838,-4.954,-2.217,1.085,15,3.869,246,0,0,
959,1776032176.5318043,0.1244,6659,53544,0.745588,-4.879,-1.865,1.098,15,3.624,247,0,1,
960,1776032178.5548332,0.1244,6659,53544,0.720477,-4.681,-1.532,1.095,15,3.296,247,0,0,
961,1776032180.5724945,0.1244,6659,53544,0.723652,-4.508,-1.496,1.044,15,3.125,247,0,0,
962,1776032182.5901992,0.1244,6659,53544,0.725337,-4.344,-1.525,1.055,15,2.992,247,0,0,
963,1776032184.6063561,0.1244,6659,53544,0.729012,-4.249,-1.666,1.083,15,2.978,247,0,0,
964,1776032186.6317058,0.1244,6659,53544,0.783102,-4.027,-1.965,1.093,15,2.966,247,0,0,
965,1776032188.6488075,0.1244,6660,53544,0.785649,-4.123,-2.027,1.125,15,3.08,247,0,1,
966,1776032190.6640341,0.1244,6660,53544,0.826758,-3.961,-1.809,1.124,15,2.819,247,0,0,
967,1776032192.6798859,0.1244,6660,53544,0.817196,-3.955,-1.405,1.108,15,2.593,247,0,0,
968,1776032194.6945171,0.1244,6660,53544,0.817196,-3.94,-1.273,1.166,15,2.517,247,0,0,
969,1776032196.71681,0.1244,6660,53544,0.817196,-3.626,-1.361,1.199,15,2.288,247,0,0,
970,1776032198.7332802,0.1244,6660,53544,0.817196,-3.595,-1.575,1.221,15,2.386,247,0,0,
971,1776032200.758144,0.1244,6660,53544,0.822752,-3.605,-1.785,1.194,15,2.527,247,0,0,
972,1776032202.7864816,0.1252,6704,53544,0.829403,-3.537,-2.001,1.226,15,2.626,247,0,44,
973,1776032204.8101354,0.1252,6704,53544,0.840916,-3.634,-1.823,1.207,15,2.573,247,0,0,
974,1776032206.828693,0.1252,6704,53544,0.848804,-3.774,-2.107,1.231,15,2.869,247,0,0,
975,1776032208.847241,0.1252,6704,53544,0.871592,-4.152,-2.255,1.254,15,3.248,247,0,0,
976,1776032210.8666165,0.1252,6704,53544,0.879115,-4.277,-2.187,1.24,15,3.301,247,0,0,
977,1776032212.8818407,0.1252,6704,53544,0.809068,-4.269,-1.733,1.19,15,3.031,247,0,0,
978,1776032214.8995883,0.1253,6708,53544,0.819889,-4.553,-1.316,1.177,15,3.092,247,0,4,
979,1776032216.9194982,0.1253,6708,53544,0.825319,-4.468,-1.125,1.211,15,2.943,247,0,0,
980,1776032218.955901,0.1253,6708,53544,0.828933,-4.592,-0.825,1.217,15,2.975,247,0,0,
981,1776032220.9716861,0.1253,6708,53544,0.833742,-4.47,-0.596,1.166,15,2.81,247,0,0,
982,1776032222.98585,0.1257,6730,53544,0.838574,-4.319,-0.469,1.141,16,2.642,247,0,22,
983,1776032225.00275,0.1262,6755,53544,0.841181,-4.24,-0.379,1.13,17,2.553,247,0,25,
984,1776032227.019975,0.1269,6797,53544,0.84686,-4.156,-0.065,1.117,16,2.457,247,0,42,
985,1776032229.042018,0.1279,6849,53544,0.852215,-3.922,-0.04,1.115,14,2.249,247,0,52,
986,1776032231.0652575,0.1282,6867,53544,0.854956,-3.776,-0.404,1.099,14,2.12,247,0,18,
987,1776032233.0845256,0.1288,6894,53544,0.862107,-3.767,-0.307,1.121,15,2.101,247,0,27,
988,1776032235.1063557,0.1288,6896,53544,0.866782,-3.816,-0.341,1.118,15,2.152,247,0,2,
989,1776032237.135364,0.1289,6901,53544,1.0628,-3.431,-0.436,1.159,15,1.775,247,0,5,
990,1776032239.1505423,0.129,6907,53544,1.0628,-3.331,-0.262,1.143,16,1.662,247,0,6,
991,1776032241.1725416,0.1291,6915,53544,1.19489,-3.492,-0.085,1.129,16,1.818,247,0,8,
992,1776032243.1922493,0.1295,6936,53544,1.220763,-3.556,0.057,1.119,15,2.548,247,0,21,
993,1776032245.2124877,0.1295,6936,53544,1.222461,-3.274,0.466,1.147,15,2.514,247,0,0,
994,1776032247.2320752,0.1319,7064,53544,1.228235,-3.186,0.308,1.181,16,1.638,247,0,128,
995,1776032249.2523246,0.1319,7064,53544,1.230985,-3.29,0.29,1.163,16,1.72,247,0,0,
996,1776032251.2739465,0.1319,7064,53544,1.237067,-3.58,0.248,1.17,16,1.963,247,0,0,
997,1776032253.2883596,0.1319,7064,53544,1.240384,-3.551,0.157,1.21,16,1.903,247,0,0,
998,1776032255.3029995,0.1319,7064,53544,1.24273,-3.322,0.218,1.21,16,1.716,247,0,0,
999,1776032257.3157127,0.1319,7064,53544,1.245643,-3.318,0.037,1.23,16,1.642,247,0,0,
1000,1776032259.3306613,0.1319,7064,53544,1.250564,-3.504,0.227,1.238,16,1.886,247,0,0,
1001,1776032261.3629751,0.1317,7054,53544,1.250564,-3.661,0.465,1.235,16,2.107,247,0,0,
1002,1776032263.379992,0.1317,7054,53544,1.252886,-3.821,0.542,1.204,16,2.285,247,0,0,
1003,1776032265.3962617,0.1317,7054,53544,1.257122,-4.053,0.269,1.21,16,2.396,247,0,0,
1004,1776032267.4089978,0.1317,7054,53544,1.258718,-3.944,0.195,1.197,16,2.27,247,0,0,
1005,1776032269.427704,0.1317,7054,53544,1.2614,-4.073,0.018,1.15,16,2.35,247,0,0,
1006,1776032271.449751,0.1317,7050,53544,1.117555,-4.289,-0.119,1.091,15,3.171,247,0,0,
1007,1776032273.4687543,0.1317,7050,53544,1.119574,-4.431,-0.272,1.031,15,3.269,247,0,0,
1008,1776032275.4804077,0.1317,7050,53544,1.121387,-4.206,-0.373,0.966,15,3.027,247,0,0,
1009,1776032279.508729,0.1317,7050,53544,1.122285,-4.242,-0.378,0.978,15,3.061,247,0,0,
1010,1776032283.531585,0.1317,7050,53544,1.123432,-4.054,-0.094,0.937,15,2.954,247,0,0,
1011,1776032287.5559514,0.1317,7050,53544,1.124572,-3.865,0.096,0.896,15,2.845,247,0,0,
1012,1776032291.5859935,0.1317,7050,53544,1.125253,-3.745,0.205,0.886,15,2.782,247,0,0,
1013,1776032295.6109529,0.1317,7050,53544,1.125691,-3.525,0.15,0.926,15,2.56,247,0,0,
1014,1776032299.6477978,0.1317,7050,53544,1.398195,-3.613,0.465,0.94,15,2.794,247,0,0,
1015,1776032303.6748657,0.1317,7050,53544,1.398443,-3.48,0.505,0.899,15,2.704,247,0,0,
1016,1776032307.7052362,0.1317,7050,53544,1.399234,-3.505,0.493,0.974,15,2.718,247,0,0,
1017,1776032311.7242932,0.1317,7050,53544,1.400753,-3.462,0.521,0.976,15,2.699,247,0,0,
1018,1776032315.7504058,0.1317,7050,53544,1.402513,-3.655,0.493,0.974,15,2.844,247,0,0,
1019,1776032318.5729792,0.1317,7050,53544,1.405362,-3.568,0.355,0.948,15,2.698,247,0,0,
1020,1776032322.2000098,0.1317,7050,53544,1.383473,-3.726,0.241,0.95,15,2.781,247,0,0,
1021,1776032326.233306,0.1317,7050,53544,1.383473,-3.775,0.252,0.838,15,2.829,247,0,0,
1022,1776032330.2566,0.1317,7050,53544,1.385426,-3.252,0.302,0.848,15,2.402,248,0,0,
1023,1776032334.2821178,0.1317,7050,53544,1.452215,-3.302,0.309,1.016,15,2.447,249,0,0,
1024,1776032336.3000593,0.1316,7048,53544,1.453116,-3.093,0.22,1.101,14,2.521,249,0,0,
1025,1776032338.3253164,0.1316,7048,53544,1.454327,-3.227,0.029,1.138,14,2.555,249,0,0,
1026,1776032340.3436222,0.1316,7048,53544,0.1851,-3.423,0.021,1.139,14,2.731,249,0,0,
1027,1776032342.3650527,0.127,6990,55020,0.1851,-3.114,-0.083,1.124,21,1.415,250,0,0,
1028,1776032344.3869498,0.127,6990,55020,0.159638,-2.963,-0.219,1.176,21,1.267,250,0,0,
1029,1776032346.407284,0.127,6990,55020,0.158837,-3.248,-0.247,1.147,21,1.553,251,0,0,
1030,1776032348.4339054,0.127,6990,55020,0.182546,-3.389,-0.268,1.132,21,1.695,252,0,0,
1031,1776032350.4518595,0.131,7157,54627,0.182546,-3.632,-0.276,1.193,23,1.938,252,0,167,
1032,1776032352.4660044,0.131,7157,54627,0.195249,-3.532,-0.24,1.114,23,1.836,252,0,0,
1033,1776032354.4786985,0.1308,7216,55160,0.191619,-3.189,-0.478,1.168,21,1.531,253,0,59,
1034,1776032356.4983816,0.1308,7216,55160,0.18183,-2.768,-0.52,1.17,21,1.139,253,0,0,
1035,1776032358.5247264,0.1308,7216,55160,0.148489,-2.778,-0.767,1.172,21,1.255,253,0,0,
1036,1776032360.5459316,0.1308,7216,55160,0.163095,-3.021,-0.676,1.142,21,1.431,253,0,0,
1037,1776032362.5656118,0.1308,7216,55160,0.175933,-2.938,-1.06,1.148,21,1.551,253,0,0,
1038,1776032364.5899098,0.131,7224,55160,0.182851,-2.799,-1.277,1.157,21,1.592,253,0,8,
1039,1776032366.6054683,0.1311,7233,55160,0.188731,-2.926,-1.363,1.182,21,1.742,253,0,9,
