step,timestamp,coverage,known_cells,total_cells,cov_trace,pos_x,pos_y,altitude,frontier_count,nearest_frontier_dist,loop_closures,tracking_lost_events,new_cells,note
246,1776109681.0757313,0.1146,2993,26112,3.083849,-7.83,-2.861,1.159,0,-1,115,0,0,perturb
247,1776109683.090281,0.1146,2993,26112,3.024766,-7.388,-2.555,1.152,0,-1,116,0,0,perturb
248,1776109685.0993972,0.1146,2993,26112,2.963368,-7.816,-2.479,1.163,0,-1,117,0,0,perturb
249,1776109687.1081653,0.1148,2997,26112,3.132043,-7.49,-2.797,1.115,0,-1,117,0,4,perturb
250,1776109689.119327,0.1148,2997,26112,3.025212,-7.427,-2.339,1.127,0,-1,117,0,0,perturb
251,1776109691.1322324,0.1149,3001,26112,2.918334,-7.697,-2.648,1.018,0,-1,118,0,4,perturb
252,1776109693.14239,0.1129,2948,26112,2.902059,-7.196,-2.641,1.084,0,-1,119,0,0,perturb
253,1776109695.1527328,0.1129,2948,26112,2.90329,-7.403,-2.232,1.096,0,-1,119,0,0,perturb
254,1776109697.1613007,0.1129,2948,26112,2.846859,-7.397,-2.586,1.052,0,-1,120,0,0,perturb
255,1776109699.1726825,0.1145,2991,26112,2.724885,-7.015,-2.287,1.107,0,-1,121,0,43,perturb
256,1776109701.1813104,0.1148,2998,26112,2.755997,-7.493,-2.21,1.121,0,-1,122,0,7,perturb
257,1776109703.1894193,0.1148,2998,26112,2.922948,-7.265,-2.581,1.107,0,-1,123,0,0,perturb
258,1776109705.2028432,0.1148,2998,26112,2.71806,-7.255,-2.134,1.19,0,-1,124,0,0,perturb
259,1776109707.209852,0.1148,2998,26112,2.763514,-7.55,-2.481,1.144,0,-1,125,0,0,perturb
260,1776109709.2190304,0.1148,2998,26112,2.947754,-7.107,-2.478,1.179,0,-1,126,0,0,perturb
261,1776109711.2300017,0.1148,2998,26112,2.642498,-7.333,-2.137,1.186,0,-1,127,0,0,perturb
262,1776109713.2369902,0.1148,2998,26112,2.861234,-7.368,-2.57,1.203,0,-1,127,0,0,perturb
263,1776109715.244794,0.1148,2998,26112,2.706028,-7.038,-2.297,1.204,0,-1,128,0,0,perturb
264,1776109717.2531714,0.1129,2947,26112,2.647111,-7.517,-2.286,1.268,0,-1,129,0,0,perturb
265,1776109719.2628195,0.1129,2947,26112,2.920303,-7.238,-2.578,1.265,0,-1,130,0,0,perturb
266,1776109721.2712686,0.1129,2947,26112,2.713712,-7.219,-2.077,1.229,0,-1,131,0,0,perturb
267,1776109723.27898,0.1129,2947,26112,2.734217,-7.599,-2.378,1.195,0,-1,132,0,0,perturb
268,1776109725.287917,0.1129,2947,26112,2.850585,-7.163,-2.37,1.175,0,-1,133,0,0,perturb
269,1776109727.2950618,0.1129,2947,26112,2.678976,-7.47,-2.108,1.185,0,-1,134,0,0,perturb
270,1776109729.306846,0.1129,2947,26112,2.918647,-7.526,-2.581,1.165,0,-1,135,0,0,perturb
271,1776109731.3169117,0.1129,2947,26112,2.868676,-7.21,-2.317,1.098,0,-1,136,0,0,perturb
272,1776109733.324439,0.1129,2947,26112,2.875288,-7.672,-2.278,1.065,0,-1,137,0,0,perturb
273,1776109735.3336143,0.1129,2947,26112,3.023686,-7.325,-2.681,1.151,0,-1,138,0,0,perturb
274,1776109737.3444626,0.1129,2947,26112,2.856753,-7.308,-2.164,1.141,0,-1,139,0,0,perturb
275,1776109739.3592591,0.1129,2947,26112,2.959552,-7.693,-2.499,1.134,0,-1,140,0,0,perturb
276,1776109741.3700266,0.1129,2947,26112,3.043709,-7.194,-2.538,1.108,0,-1,141,0,0,perturb
277,1776109743.3792393,0.1129,2947,26112,2.760054,-7.452,-2.267,1.121,0,-1,142,0,0,perturb
278,1776109745.3860028,0.1129,2947,26112,2.9505,-7.501,-2.715,1.099,0,-1,143,0,0,perturb
279,1776109747.3962233,0.1129,2947,26112,2.919558,-7.086,-2.457,1.08,0,-1,144,0,0,perturb
280,1776109749.4039497,0.1129,2947,26112,2.665583,-7.527,-2.455,1.096,0,-1,145,0,0,perturb
281,1776109751.4111514,0.1129,2947,26112,2.94846,-7.285,-2.769,1.11,0,-1,146,0,0,perturb
282,1776109753.4247108,0.1129,2947,26112,2.746791,-7.229,-2.309,1.16,0,-1,147,0,0,perturb
283,1776109755.4333074,0.1129,2949,26112,2.890244,-7.601,-2.606,1.129,0,-1,148,0,2,perturb
284,1776109757.4476106,0.1129,2949,26112,2.74088,-7.064,-2.607,1.149,0,-1,149,0,0,perturb
285,1776109759.458028,0.1129,2949,26112,2.631377,-7.306,-2.185,1.221,0,-1,150,0,0,perturb
286,1776109761.4650764,0.1129,2949,26112,2.830104,-7.352,-2.527,1.178,0,-1,151,0,0,perturb
287,1776109763.4749022,0.1129,2949,26112,2.675043,-6.991,-2.189,1.193,0,-1,152,0,0,perturb
288,1776109765.4869058,0.1129,2949,26112,2.641939,-7.507,-2.183,1.175,0,-1,153,0,0,perturb
289,1776109767.4933898,0.1129,2949,26112,2.931314,-7.296,-2.515,1.204,0,-1,154,0,0,perturb
290,1776109769.5001953,0.1129,2949,26112,2.723326,-7.286,-2.085,1.193,0,-1,155,0,0,perturb
291,1776109771.5116997,0.1129,2949,26112,2.862599,-7.577,-2.409,1.147,0,-1,156,0,0,perturb
292,1776109773.5186214,0.1129,2949,26112,2.917992,-7.074,-2.434,1.083,0,-1,157,0,0,perturb
293,1776109775.5268686,0.1129,2949,26112,2.686593,-7.306,-2.053,1.075,0,-1,158,0,0,perturb
294,1776109777.5414188,0.1129,2949,26112,2.78817,-7.353,-2.499,1.055,0,-1,159,0,0,perturb
295,1776109779.550125,0.1129,2949,26112,2.811006,-7.025,-2.215,1.037,0,-1,160,0,0,perturb
296,1776109781.563846,0.112,2977,26585,2.731831,-7.508,-2.159,1.041,0,-1,161,0,28,perturb
297,1776109783.5758128,0.112,2977,26585,2.888946,-7.22,-2.508,1.039,0,-1,162,0,0,perturb
298,1776109785.594703,0.112,2977,26585,2.808443,-7.249,-2.01,1.105,0,-1,163,0,0,perturb
299,1776109787.6103997,0.112,2977,26585,2.783619,-7.606,-2.306,1.071,0,-1,164,0,0,perturb
300,1776109789.621314,0.112,2977,26585,2.941542,-7.034,-2.302,1.099,0,-1,165,0,0,perturb
301,1776109791.6308136,0.112,2977,26585,2.596546,-7.286,-1.943,1.114,0,-1,165,0,0,perturb
302,1776109793.6412907,0.1121,2979,26585,2.747668,-7.269,-2.345,1.053,0,-1,166,0,2,perturb
303,1776109795.6532,0.1121,2979,26585,2.754035,-6.852,-2.024,1.095,0,-1,167,0,0,perturb
304,1776109797.6712115,0.1121,2979,26585,2.497309,-7.29,-2.0,1.048,0,-1,168,0,0,perturb
305,1776109799.6805634,0.1121,2979,26585,2.691388,-6.968,-2.339,1.119,0,-1,169,0,0,perturb
306,1776109801.6909344,0.1117,2970,26585,2.516166,-6.9,-1.847,1.088,0,-1,170,0,0,perturb
307,1776109803.7002058,0.1119,2968,26520,2.626744,-7.219,-2.181,1.143,0,-1,171,0,0,perturb
308,1776109805.7080503,0.1119,2968,26520,2.711534,-6.742,-2.21,1.146,0,-1,172,0,0,perturb
309,1776109807.7184272,0.1119,2968,26520,2.418096,-7.03,-1.785,1.1,0,-1,173,0,0,perturb
310,1776109809.732752,0.1119,2968,26520,2.537939,-7.035,-2.194,1.132,0,-1,174,0,0,perturb
311,1776109811.750256,0.1119,2968,26520,2.53514,-6.629,-1.919,1.119,0,-1,175,0,0,perturb
312,1776109813.7615144,0.1119,2968,26520,2.34097,-7.121,-1.953,1.167,0,-1,176,0,0,perturb
313,1776109815.776697,0.1119,2968,26520,2.583065,-6.85,-2.259,1.201,0,-1,177,0,0,perturb
314,1776109817.7891183,0.1119,2968,26520,2.503552,-6.903,-1.852,1.229,0,-1,178,0,0,perturb
315,1776109819.7987533,0.1119,2968,26520,2.596469,-7.322,-2.142,1.273,0,-1,179,0,0,perturb
316,1776109821.8094275,0.1119,2968,26520,2.782727,-6.942,-2.132,1.306,0,-1,180,0,0,perturb
317,1776109823.82395,0.1119,2968,26520,2.532989,-7.255,-1.759,1.246,0,-1,181,0,0,perturb
318,1776109825.841084,0.1119,2968,26520,2.798236,-7.344,-2.194,1.284,0,-1,181,0,0,perturb
319,1776109827.8502922,0.112,2971,26520,2.674579,-6.962,-1.849,1.293,0,-1,181,0,3,perturb
320,1776109829.858212,0.112,2971,26520,2.703978,-7.482,-1.741,1.296,0,-1,181,0,0,perturb
321,1776109831.8690927,0.112,2971,26520,2.875036,-7.217,-2.13,1.382,0,-1,181,0,0,perturb
322,1776109833.885121,0.112,2971,26520,2.684882,-7.186,-1.711,1.42,0,-1,181,0,0,perturb
323,1776109837.306016,0.112,2970,26520,2.634946,-7.46,-1.9,1.399,0,-1,182,0,0,perturb
324,1776109839.3137293,0.1119,2967,26520,2.649526,-6.891,-1.9,1.403,0,-1,183,0,0,perturb
325,1776109842.5277603,0.1119,2967,26520,2.429536,-7.044,-1.527,1.371,0,-1,184,0,0,perturb
326,1776109844.5392637,0.112,2969,26520,2.524343,-7.046,-1.927,1.386,0,-1,184,0,2,perturb
327,1776109846.5497231,0.112,2969,26520,2.490143,-6.708,-1.552,1.287,0,-1,185,0,0,perturb
328,1776109848.5591521,0.112,2969,26520,2.403623,-7.137,-1.469,1.343,0,-1,185,0,0,perturb
329,1776109850.5659323,0.112,2969,26520,2.616227,-6.925,-1.805,1.322,0,-1,185,0,0,perturb
330,1776109852.5755339,0.112,2969,26520,2.47246,-6.953,-1.303,1.322,0,-1,186,0,0,perturb
331,1776109854.5847733,0.112,2969,26520,2.555944,-7.342,-1.635,1.312,0,-1,186,0,0,perturb
332,1776109856.5950615,0.112,2969,26520,2.685622,-6.949,-1.672,1.329,0,-1,186,0,0,perturb
333,1776109858.6067343,0.1122,2975,26520,2.512379,-7.221,-1.248,1.189,0,-1,187,0,6,perturb
334,1776109860.6190407,0.1121,2981,26585,2.738726,-7.301,-1.676,1.185,0,-1,187,0,6,perturb
335,1776109862.6364534,0.1123,2985,26585,2.671969,-7.013,-1.399,1.237,0,-1,187,0,4,perturb
336,1776109864.656907,0.1123,2985,26585,2.544885,-7.465,-1.393,1.252,0,-1,188,0,0,perturb
337,1776109866.669232,0.1123,2985,26585,2.800781,-7.213,-1.718,1.298,0,-1,189,0,0,perturb
338,1776109868.6785429,0.1121,2980,26585,2.640876,-7.142,-1.306,1.284,0,-1,189,0,0,perturb
339,1776109870.69123,0.1121,2980,26585,2.606389,-7.501,-1.61,1.249,0,-1,190,0,0,perturb
340,1776109872.7017322,0.1121,2980,26585,2.779618,-7.052,-1.7,1.238,0,-1,191,0,0,perturb
341,1776109874.7105365,0.1121,2980,26585,2.536178,-7.328,-1.359,1.243,0,-1,192,0,0,perturb
342,1776109876.7226026,0.1123,2986,26585,2.763769,-7.443,-1.79,1.218,0,-1,193,0,6,perturb
343,1776109878.7358606,0.1123,2986,26585,2.718102,-7.051,-1.459,1.232,0,-1,193,0,0,perturb
344,1776109880.7530868,0.1126,2985,26520,2.567504,-7.526,-1.381,1.22,0,-1,194,0,0,perturb
345,1776109882.771517,0.1126,2985,26520,2.787711,-7.28,-1.734,1.172,0,-1,195,0,0,perturb
346,1776109884.7791452,0.1126,2985,26520,2.63284,-7.259,-1.295,1.213,0,-1,196,0,0,perturb
347,1776109886.7874603,0.1126,2985,26520,2.69704,-7.645,-1.641,1.166,0,-1,196,0,0,perturb
348,1776109888.8036084,0.1126,2985,26520,2.808434,-7.195,-1.732,1.207,0,-1,197,0,0,perturb
349,1776109890.817738,0.1127,2989,26520,2.600011,-7.408,-1.413,1.226,0,-1,198,0,4,perturb
350,1776109892.8349864,0.1127,2989,26520,2.794445,-7.431,-1.926,1.184,0,-1,199,0,0,perturb
351,1776109894.8436167,0.1127,2989,26520,2.664457,-7.025,-1.63,1.257,0,-1,199,0,0,perturb
352,1776109896.8603067,0.1127,2989,26520,2.519022,-7.47,-1.576,1.31,0,-1,200,0,0,perturb
353,1776109898.8710005,0.1126,2987,26520,2.726694,-7.096,-1.919,1.352,0,-1,201,0,0,perturb
354,1776109900.8787503,0.1126,2987,26520,2.501119,-6.98,-1.435,1.313,0,-1,202,0,0,perturb
355,1776109902.888769,0.1126,2987,26520,2.635011,-7.357,-1.692,1.284,0,-1,203,0,0,perturb
356,1776109904.9011116,0.1126,2987,26520,2.829272,-6.976,-1.73,1.337,0,-1,203,0,0,perturb
357,1776109906.9161596,0.1127,2988,26520,2.544655,-7.298,-1.458,1.326,0,-1,204,0,1,perturb
358,1776109908.927766,0.1127,2988,26520,2.798904,-7.343,-1.919,1.337,0,-1,204,0,0,perturb
359,1776109910.9401367,0.1127,2988,26520,2.758527,-7.021,-1.68,1.373,0,-1,204,0,0,perturb
360,1776109912.9568765,0.1127,2988,26520,2.657621,-7.524,-1.723,1.362,0,-1,205,0,0,perturb
361,1776109914.9662693,0.1127,2988,26520,2.75345,-7.202,-2.08,1.365,0,-1,206,0,0,perturb
362,1776109916.9761367,0.1127,2988,26520,2.634552,-7.147,-1.641,1.364,0,-1,207,0,0,perturb
363,1776109918.9866521,0.1127,2988,26520,2.607773,-7.407,-1.86,1.305,0,-1,208,0,0,perturb
364,1776109921.001469,0.1127,2988,26520,2.758823,-7.019,-1.899,1.301,0,-1,209,0,0,perturb
365,1776109923.0229146,0.1126,2987,26520,2.570349,-7.259,-1.608,1.35,0,-1,210,0,0,perturb
366,1776109925.0459604,0.1126,2987,26520,2.766001,-7.267,-2.039,1.362,0,-1,211,0,0,perturb
367,1776109927.0691404,0.1126,2987,26520,2.770933,-6.918,-1.84,1.407,0,-1,212,0,0,perturb
368,1776109929.4805892,0.1126,2987,26520,2.556312,-7.38,-1.839,1.425,0,-1,213,0,0,perturb
369,1776109933.4961314,0.1126,2987,26520,2.832724,-7.171,-2.231,1.444,0,-1,214,0,0,perturb
370,1776109937.5121796,0.1126,2987,26520,2.693124,-7.037,-1.783,1.475,0,-1,215,0,0,perturb
371,1776109941.6928704,0.1127,2988,26520,2.575137,-7.469,-1.797,1.48,0,-1,215,0,1,itpf_h-180
372,1776109945.817734,0.1127,2988,26520,2.853591,-7.938,-1.849,1.49,0,-1,215,0,0,itpf_h-180
373,1776109949.9994082,0.1127,2988,26520,3.083143,-7.996,-1.859,1.547,0,-1,215,0,0,itpf_h-180
374,1776109954.184033,0.1127,2988,26520,3.235703,-7.935,-1.873,1.464,0,-1,215,0,0,itpf_h-180
375,1776109958.3465762,0.1127,2988,26520,3.186474,-7.953,-1.84,1.446,0,-1,215,0,0,itpf_h-180
376,1776109961.864007,0.1127,2988,26520,3.14932,-7.931,-1.837,1.399,0,-1,215,0,0,itpf_h-180
377,1776109964.011565,0.1127,2988,26520,3.14932,-7.904,-1.852,1.414,0,-1,215,0,0,itpf_h-180
378,1776109966.3898857,0.1127,2988,26520,3.18938,-8.029,-1.78,1.442,0,-1,215,0,0,itpf_h-180
379,1776109970.6022928,0.1127,2988,26520,3.18938,-8.023,-1.747,1.353,0,-1,215,0,0,itpf_h-180
380,1776109972.7753694,0.1127,2988,26520,3.115595,-7.929,-1.698,1.442,0,-1,216,0,0,itpf_h-180
381,1776109977.1138856,0.1127,2988,26520,3.115595,-7.991,-1.705,1.411,0,-1,216,0,0,itpf_h-180
382,1776109980.812194,0.1127,2988,26520,3.181737,-7.98,-1.696,1.355,0,-1,216,0,0,itpf_h-180
383,1776109983.0642855,0.1127,2988,26520,3.181737,-7.972,-1.694,1.361,0,-1,216,0,0,itpf_h-180
384,1776109985.2859514,0.1127,2988,26520,3.181737,-8.074,-1.713,1.391,0,-1,216,0,0,itpf_h-180
385,1776109987.5670123,0.1127,2988,26520,3.181737,-8.036,-1.666,1.428,0,-1,216,0,0,itpf_h-180
386,1776109991.835699,0.1127,2988,26520,3.181737,-8.075,-1.661,1.405,0,-1,216,0,0,itpf_h-180
387,1776109995.871982,0.1127,2988,26520,3.181737,-8.055,-1.656,1.361,0,-1,216,0,0,itpf_h-180
388,1776109998.1856706,0.1127,2988,26520,3.181737,-8.018,-1.624,1.348,0,-1,216,0,0,itpf_h-180
389,1776110000.3926392,0.1127,2988,26520,3.181737,-8.004,-1.622,1.372,0,-1,216,0,0,itpf_h-180
390,1776110002.667325,0.1127,2988,26520,3.181737,-7.949,-1.576,1.389,0,-1,216,0,0,itpf_h-180
391,1776110004.9367416,0.1127,2988,26520,3.148917,-7.942,-1.532,1.399,0,-1,217,0,0,itpf_h-180
392,1776110007.2066028,0.1127,2988,26520,3.148917,-7.994,-1.55,1.407,0,-1,217,0,0,itpf_h-180
393,1776110011.1074374,0.1127,2988,26520,3.222426,-8.051,-1.548,1.374,0,-1,218,0,0,itpf_h-180
394,1776110013.4033895,0.1127,2988,26520,3.222426,-8.051,-1.584,1.315,0,-1,218,0,0,itpf_h-180
395,1776110015.640688,0.1127,2988,26520,3.222426,-8.025,-1.634,1.353,0,-1,218,0,0,itpf_h-180
396,1776110017.9342232,0.1127,2988,26520,3.222426,-8.01,-1.61,1.383,0,-1,218,0,0,itpf_h-180
397,1776110020.1798,0.1127,2988,26520,3.222426,-7.957,-1.598,1.379,0,-1,218,0,0,itpf_h-180
398,1776110022.4886067,0.1127,2988,26520,3.12985,-7.948,-1.587,1.373,0,-1,219,0,0,itpf_h-180
399,1776110024.7669895,0.1127,2988,26520,3.12985,-8.031,-1.561,1.353,0,-1,219,0,0,itpf_h-180
400,1776110027.003308,0.1127,2988,26520,3.12985,-8.073,-1.556,1.357,0,-1,219,0,0,itpf_h-180
401,1776110029.2226357,0.1127,2988,26520,3.12985,-8.061,-1.554,1.336,0,-1,219,0,0,itpf_h-180
402,1776110031.2318184,0.1127,2988,26520,3.12985,-7.963,-1.614,1.354,0,-1,219,0,0,perturb
403,1776110033.2408967,0.1126,2987,26520,3.165009,-7.843,-1.754,1.389,0,-1,220,0,0,perturb
404,1776110035.250166,0.1126,2987,26520,3.165009,-7.709,-1.644,1.416,0,-1,220,0,0,perturb
405,1776110039.2700267,0.1126,2987,26520,3.058118,-7.766,-1.635,1.435,0,-1,220,0,0,perturb
406,1776110043.2915432,0.1127,2988,26520,3.110221,-7.739,-1.776,1.487,0,-1,221,0,1,perturb
407,1776110047.307437,0.1127,2988,26520,2.996491,-7.657,-1.711,1.433,0,-1,222,0,0,perturb
408,1776110051.3249643,0.1127,2988,26520,3.032074,-7.738,-1.791,1.436,0,-1,222,0,0,perturb
409,1776110055.3397694,0.1127,2988,26520,3.003097,-7.617,-1.836,1.432,0,-1,223,0,0,perturb
410,1776110059.3545392,0.1127,2988,26520,2.966887,-7.688,-1.755,1.478,0,-1,224,0,0,perturb
411,1776110063.3749774,0.1127,2988,26520,3.083481,-7.754,-1.822,1.481,0,-1,225,0,0,perturb
412,1776110067.3931515,0.1127,2988,26520,2.983104,-7.616,-1.768,1.403,0,-1,226,0,0,perturb
413,1776110070.6080356,0.1127,2988,26520,2.925981,-7.702,-1.763,1.426,0,-1,227,0,0,perturb
414,1776110074.6286414,0.1127,2988,26520,2.974388,-7.539,-1.895,1.461,0,-1,228,0,0,perturb
415,1776110078.6556718,0.1127,2988,26520,2.845739,-7.525,-1.812,1.436,0,-1,229,0,0,perturb
416,1776110082.0751975,0.1127,2988,26520,2.994697,-7.68,-1.833,1.396,0,-1,230,0,0,perturb
417,1776110084.0884755,0.1127,2988,26520,2.994697,-7.524,-1.807,1.443,0,-1,230,0,0,perturb
418,1776110087.7070916,0.1127,2988,26520,2.886678,-7.614,-1.62,1.408,0,-1,231,0,0,perturb
419,1776110090.7216487,0.1127,2988,26520,2.991726,-7.656,-1.7,1.394,0,-1,232,0,0,perturb
420,1776110092.7304451,0.1127,2988,26520,2.991726,-7.548,-1.66,1.414,0,-1,232,0,0,perturb
421,1776110095.1412768,0.1127,2988,26520,2.932559,-7.702,-1.6,1.394,0,-1,233,0,0,perturb
422,1776110097.1502352,0.1127,2988,26520,2.932559,-7.687,-1.716,1.392,0,-1,233,0,0,perturb
423,1776110099.1616633,0.1127,2988,26520,2.977595,-7.591,-1.597,1.38,0,-1,234,0,0,perturb
424,1776110101.187539,0.1127,2988,26520,2.913018,-7.659,-1.72,1.381,0,-1,234,0,0,perturb
425,1776110103.2127342,0.1127,2988,26520,2.913018,-7.498,-1.759,1.416,0,-1,235,0,0,perturb
426,1776110106.0252938,0.1127,2988,26520,2.884912,-7.615,-1.604,1.369,0,-1,235,0,0,perturb
427,1776110108.0469103,0.1127,2988,26520,2.876676,-7.621,-1.718,1.331,0,-1,236,0,0,perturb
428,1776110110.0604825,0.1127,2988,26520,2.886282,-7.541,-1.634,1.323,0,-1,237,0,0,perturb
429,1776110112.0769653,0.1127,2988,26520,2.886282,-7.679,-1.563,1.339,0,-1,237,0,0,perturb
430,1776110114.088927,0.1127,2988,26520,2.947516,-7.636,-1.667,1.32,0,-1,237,0,0,perturb
431,1776110116.1018639,0.1127,2988,26520,2.924205,-7.597,-1.516,1.278,0,-1,238,0,0,perturb
432,1776110118.1117952,0.1127,2988,26520,2.924205,-7.67,-1.665,1.25,0,-1,238,0,0,perturb
433,1776110120.1213002,0.1127,2988,26520,2.954135,-7.552,-1.706,1.289,0,-1,238,0,0,perturb
434,1776110122.1360285,0.0991,3033,30600,2.957394,-7.642,-1.607,1.295,0,-1,238,0,45,perturb
435,1776110124.1603727,0.0991,3033,30600,2.957394,-7.711,-1.716,1.278,0,-1,238,0,0,perturb
436,1776110126.170712,0.0991,3033,30600,2.965025,-7.591,-1.663,1.271,0,-1,238,0,0,perturb
437,1776110128.1925287,0.1001,3063,30600,2.971859,-7.669,-1.618,1.278,0,-1,238,0,30,perturb
438,1776110130.2070284,0.1001,3063,30600,2.971859,-7.563,-1.702,1.283,0,-1,238,0,0,perturb
439,1776110132.2184155,0.1001,3063,30600,2.867894,-7.569,-1.585,1.291,0,-1,238,0,0,perturb
440,1776110134.2330039,0.0989,3067,31008,2.874212,-7.657,-1.72,1.279,0,-1,239,0,4,perturb
441,1776110136.2498145,0.0989,3067,31008,2.874212,-7.464,-1.778,1.261,0,-1,239,0,0,perturb
442,1776110138.2663145,0.0985,3096,31416,2.880402,-7.584,-1.681,1.235,0,-1,239,0,29,perturb
443,1776110140.2792346,0.0987,3101,31416,2.891856,-7.645,-1.845,1.236,0,-1,239,0,5,perturb
444,1776110142.289475,0.0987,3101,31416,2.891856,-7.52,-1.742,1.202,0,-1,239,0,0,perturb
445,1776110144.2993183,0.0994,3122,31416,2.896984,-7.629,-1.697,1.169,0,-1,239,0,21,perturb
446,1776110146.3107293,0.0994,3122,31416,2.896984,-7.574,-1.816,1.177,0,-1,239,0,0,perturb
447,1776110148.3232002,0.0994,3122,31416,2.896984,-7.567,-1.69,1.177,0,-1,239,0,0,perturb
448,1776110150.3343825,0.0994,3122,31416,2.910644,-7.642,-1.796,1.172,0,-1,239,0,0,perturb
449,1776110152.344559,0.0994,3124,31416,2.926469,-7.516,-1.845,1.168,0,-1,239,0,2,perturb
450,1776110154.3625247,0.0994,3124,31416,2.920971,-7.597,-1.742,1.155,0,-1,239,0,0,perturb
451,1776110156.3768384,0.1094,3347,30600,2.920971,-7.682,-1.947,1.118,0,-1,239,0,223,perturb
452,1776110158.3876274,0.1085,3319,30600,3.014408,-7.577,-1.935,1.113,0,-1,240,0,0,perturb
453,1776110160.3976274,0.1085,3319,30600,2.951203,-7.693,-1.894,1.128,0,-1,240,0,0,perturb
454,1776110162.4074898,0.1087,3327,30600,2.951203,-7.63,-2.025,1.139,0,-1,241,0,8,perturb
455,1776110164.4215221,0.1087,3327,30600,2.950705,-7.551,-1.879,1.152,0,-1,241,0,0,perturb
456,1776110166.4393883,0.1087,3327,30600,2.950705,-7.651,-2.041,1.192,0,-1,241,0,0,perturb
457,1776110168.451655,0.1087,3327,30600,2.959823,-7.569,-2.073,1.165,0,-1,241,0,0,perturb
458,1776110170.464384,0.1087,3327,30600,2.90763,-7.658,-1.959,1.137,0,-1,242,0,0,perturb
459,1776110172.4768977,0.1092,3342,30600,2.991262,-7.77,-2.087,1.13,0,-1,243,0,15,perturb
460,1776110174.4913077,0.1092,3342,30600,2.991262,-7.626,-2.016,1.146,0,-1,243,0,0,perturb
461,1776110176.5015595,0.1092,3342,30600,2.993651,-7.673,-1.966,1.157,0,-1,243,0,0,perturb
462,1776110178.5120714,0.1092,3342,30600,2.993651,-7.626,-2.096,1.121,0,-1,243,0,0,perturb
463,1776110180.5231922,0.1092,3342,30600,2.996093,-7.604,-1.919,1.137,0,-1,243,0,0,perturb
464,1776110182.5365083,0.1092,3342,30600,2.977705,-7.703,-2.017,1.114,0,-1,243,0,0,perturb
465,1776110184.550094,0.1081,3308,30600,2.977705,-7.568,-2.044,1.158,0,-1,244,0,0,perturb
466,1776110186.566379,0.1082,3311,30600,2.95032,-7.716,-1.907,1.158,0,-1,245,0,3,perturb
467,1776110188.5790234,0.1082,3311,30600,3.064284,-7.789,-2.081,1.17,0,-1,246,0,0,perturb
468,1776110190.591831,0.1082,3311,30600,3.064284,-7.729,-1.999,1.158,0,-1,246,0,0,perturb
469,1776110192.6048176,0.1082,3311,30600,3.06741,-7.851,-1.953,1.131,0,-1,246,0,0,perturb
470,1776110194.614962,0.1082,3311,30600,3.06741,-7.797,-2.106,1.112,0,-1,246,0,0,perturb
471,1776110196.6258202,0.1082,3312,30600,3.085133,-7.698,-1.902,1.107,0,-1,247,0,1,perturb
472,1776110198.6386418,0.1082,3311,30600,3.011836,-7.714,-1.978,1.134,0,-1,248,0,0,perturb
473,1776110200.6527517,0.1082,3311,30600,2.976921,-7.582,-2.004,1.134,0,-1,249,0,0,perturb
474,1776110202.6684492,0.1082,3311,30600,2.976921,-7.693,-1.921,1.122,0,-1,249,0,0,perturb
475,1776110204.683982,0.1082,3311,30600,3.02901,-7.725,-2.09,1.124,0,-1,250,0,0,perturb
476,1776110206.6959002,0.1082,3311,30600,3.02901,-7.585,-2.061,1.128,0,-1,250,0,0,perturb
477,1776110208.7049189,0.1082,3311,30600,2.995267,-7.731,-2.076,1.109,0,-1,251,0,0,perturb
478,1776110210.714246,0.1082,3311,30600,3.040875,-7.665,-2.261,1.103,0,-1,252,0,0,perturb
479,1776110212.7259257,0.1082,3311,30600,3.040875,-7.589,-2.093,1.076,0,-1,252,0,0,perturb
480,1776110214.737394,0.1082,3311,30600,2.959759,-7.648,-2.214,1.08,0,-1,253,0,0,perturb
481,1776110216.7475426,0.1082,3311,30600,2.989945,-7.517,-2.227,1.096,0,-1,254,0,0,perturb
482,1776110218.76556,0.1082,3311,30600,2.989945,-7.656,-2.139,1.074,0,-1,254,0,0,perturb
483,1776110220.7782617,0.1084,3316,30600,2.955275,-7.711,-2.299,1.085,0,-1,255,0,5,perturb
484,1776110222.789908,0.1084,3316,30600,2.994643,-7.541,-2.253,1.052,0,-1,256,0,0,perturb
485,1776110224.8031354,0.1084,3316,30600,2.994643,-7.641,-2.201,1.075,0,-1,256,0,0,perturb
486,1776110226.816649,0.1084,3316,30600,2.990458,-7.605,-2.327,1.05,0,-1,256,0,0,perturb
487,1776110228.8390298,0.1084,3316,30600,2.990458,-7.536,-2.203,1.087,0,-1,256,0,0,perturb
488,1776110230.8504503,0.1084,3316,30600,2.955576,-7.589,-2.329,1.084,0,-1,257,0,0,perturb
489,1776110232.869717,0.1084,3316,30600,3.023881,-7.477,-2.349,1.058,0,-1,258,0,0,perturb
490,1776110234.885893,0.1084,3316,30600,3.023881,-7.616,-2.185,1.071,0,-1,258,0,0,perturb
491,1776110236.8957932,0.1084,3316,30600,3.083696,-7.704,-2.336,1.077,0,-1,259,0,0,perturb
492,1776110238.911244,0.1084,3316,30600,3.083696,-7.641,-2.247,1.094,0,-1,259,0,0,perturb
